X1,X11,M1,M2,M3,M4,M5,X2,X3,X4,X5,X6,y,y1,N1,N2,N3,N4,N5
163.683871,11.49852997,162,141,197,156,171,3,AGUIX,l medulla,26375,3.23,1.263741935,0.200087556,1.3,0.78,1.68,1.14,1.4
201.883871,12.35180793,202,177,231,192,210,4,AGUIX,l medulla,26375,3.23,2.244645161,0.079961906,2.22,2.12,2.44,2.18,2.29
140.3483871,13.35886491,138,111,185,131,148,5,AGUIX,l medulla,26375,3.23,1.143870968,0.126798734,1.14,0.74,1.48,1.1,1.21
81.97368421,11.25771511,82,48,108,74,90,1,AGUIX,r medulla,26201,3.1,0.0825,0.103117524,0.02,0,0.32,0,0.145
83.5,5.6199051,84.5,76,91,78.25,87.75,2,AGUIX,r medulla,26201,3.1,0.066666667,0.059628479,0.06,0,0.16,0.01,0.11
195.5,12.98396447,195,174,218,191.75,199,3,AGUIX,r medulla,26201,3.1,2.13,0.059721576,2.16,2.02,2.18,2.1,2.175
248.8333333,20.93972832,248.5,214,279,238.5,263,4,AGUIX,r medulla,26201,3.1,3.26,0.324345495,3.22,2.8,3.66,3.025,3.58
179.8333333,13.35934962,179,161,197,169.5,192.25,5,AGUIX,r medulla,26201,3.1,1.853333333,0.367090664,1.8,1.4,2.4,1.54,2.15
89.13888889,15.88212269,87,56,142,79,96,1,AGUIX,r medulla,26608,2.9,0.277111111,0.270506703,0.2,0,0.88,0,0.56
148.9859155,12.7935866,148,116,187,141.5,155.5,2,AGUIX,r medulla,26608,2.9,1.051267606,0.158646827,1.04,0.84,1.54,0.92,1.15
174.4084507,9.521772626,175,155,195,169,181,3,AGUIX,r medulla,26608,2.9,1.863661972,0.094544712,1.86,1.58,2.08,1.82,1.91
172.0422535,13.29983228,171,143,197,162.5,182.5,4,AGUIX,r medulla,26608,2.9,1.63943662,0.188723565,1.6,1.2,2.06,1.5,1.79
112.4366197,10.26649466,113,90,132,105,119.5,5,AGUIX,r medulla,26608,2.9,0.630704225,0.073375821,0.64,0.42,0.78,0.6,0.66
70.34545455,11.55574345,71,44,92,62.5,79.5,1,AGUIX,r medulla,26599,3.22,0.036727273,0.065144721,0,0,0.36,0,0.04
195.3883495,21.16198873,190,155,242,177,212,2,AGUIX,r medulla,26599,3.22,2.420776699,0.308455877,2.4,1.86,2.9,2.17,2.68
183,12.65218044,182,147,215,174,191,3,AGUIX,r medulla,26599,3.22,1.996116505,0.105169609,2.04,1.78,2.14,1.89,2.08
228.368932,13.26356444,230,162,261,222,236.5,4,AGUIX,r medulla,26599,3.22,2.768737864,0.176231752,2.8,1.76,3,2.66,2.9
196.1553398,27.6846869,196,129,245,178.5,220.5,5,AGUIX,r medulla,26599,3.22,2.410873786,0.206040371,2.44,1.9,2.76,2.29,2.56
68.89302326,18.44294023,65,21,180,60,75,1,AGUIX,r medulla,26285,2.7,0.121116279,0.16387931,0.06,0,0.66,0,0.14
103.3960396,26.64511146,97,64,164,82,126,2,AGUIX,r medulla,26285,2.7,0.487326733,0.340898321,0.48,0,1.3,0.16,0.72
147.1287129,14.58988078,146,118,185,136,157,3,AGUIX,r medulla,26285,2.7,1.183762376,0.184051497,1.14,0.84,1.64,1.08,1.26
207.9207921,16.92012872,213,164,234,195,222,4,AGUIX,r medulla,26285,2.7,2.334257426,0.16013204,2.3,2.04,2.82,2.24,2.38
237.9009901,35.40445375,245,135,294,216,269,5,AGUIX,r medulla,26285,2.7,2.772475248,0.454633801,2.78,1.58,3.58,2.46,3.14
NA,NA,NA,NA,NA,NA,NA,1,AGUIX,r medulla,26684,3.52,NA,NA,NA,NA,NA,NA,NA
138.3559322,11.24724104,137,109,172,130.25,146,2,AGUIX,r medulla,26684,3.52,0.965423729,0.176302149,0.92,0.68,1.48,0.845,1.06
191.3474576,10.39750387,193,158,213,183.25,198.75,3,AGUIX,r medulla,26684,3.52,1.897288136,0.182986806,1.9,1.4,2.24,1.785,2.04
153.8983051,7.778054559,155,131,171,149,159.75,4,AGUIX,r medulla,26684,3.52,1.103898305,0.112934914,1.12,0.64,1.28,1.06,1.18
136.7966102,13.73450395,138,96,163,128.5,146.75,5,AGUIX,r medulla,26684,3.52,1.09559322,0.194677231,1.12,0.48,1.42,0.98,1.235
85.09251101,22.24681903,85,42,149,67.5,98,1,AGUIX,r medulla,26375,3.23,0.448634361,0.35438522,0.42,0,1.16,0.11,0.76
127.7729258,16.77180418,127,86,169,116,140,2,AGUIX,r medulla,26375,3.23,0.913624454,0.118562933,0.9,0.68,1.3,0.82,1
140.2751092,23.23035096,145,81,175,122,161,3,AGUIX,r medulla,26375,3.23,1.332663755,0.330343708,1.36,0.6,1.82,1.14,1.64
196.7947598,15.1929876,198,158,231,186,208,4,AGUIX,r medulla,26375,3.23,2.268384279,0.282075141,2.36,1.42,2.66,2.14,2.46
154.9344978,15.03329892,154,114,196,144,166,5,AGUIX,r medulla,26375,3.23,1.36768559,0.139557525,1.38,0.74,1.6,1.3,1.46
59.55172414,9.785937155,59,42,80,52,68,1,GBCA,l medulla,26201,3.1,NA,,NA,NA,NA,NA,NA
73.01098901,18.30500312,67,45,152,61,82,2,GBCA,l medulla,26201,3.1,NA,,NA,NA,NA,NA,NA
142.5641026,22.75390947,146,68,216,134,157,3,GBCA,l medulla,26201,3.1,NA,,NA,NA,NA,NA,NA
117.1941392,23.46540674,114,51,197,102,128,4,GBCA,l medulla,26201,3.1,NA,,NA,NA,NA,NA,NA
104.4908425,25.45456536,102,25,164,86,124,5,GBCA,l medulla,26201,3.1,NA,,NA,NA,NA,NA,NA
89.9673913,14.96949876,89.5,52,158,81.75,98,1,GBCA,l medulla,26608,2.9,NA,,NA,NA,NA,NA,NA
125.5652174,14.50435043,126,77,162,117,135,2,GBCA,l medulla,26608,2.9,NA,,NA,NA,NA,NA,NA
139.2445652,22.30056474,138,91,199,123,156.25,3,GBCA,l medulla,26608,2.9,NA,,NA,NA,NA,NA,NA
103.5,16.12283015,100,76,163,91.75,113.25,4,GBCA,l medulla,26608,2.9,NA,,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,5,GBCA,l medulla,26608,2.9,NA,,NA,NA,NA,NA,NA
57.97126437,10.90524927,59,30,85,52,65,1,GBCA,l medulla,26599,3.22,NA,,NA,NA,NA,NA,NA
152.8258065,12.08792967,152,119,179,145,161,2,GBCA,l medulla,26599,3.22,NA,,NA,NA,NA,NA,NA
185.8448276,11.85370846,187,154,232,178.25,194,3,GBCA,l medulla,26599,3.22,NA,,NA,NA,NA,NA,NA
124.8965517,11.01361173,125,95,161,119,131,4,GBCA,l medulla,26599,3.22,NA,,NA,NA,NA,NA,NA
106.1264368,14.32167764,103,81,151,96,114,5,GBCA,l medulla,26599,3.22,NA,,NA,NA,NA,NA,NA
65.95652174,12.685076,68.5,34,98,56.25,74.75,1,GBCA,l medulla,26285,2.7,NA,,NA,NA,NA,NA,NA
142.0434783,19.01367531,139.5,102,187,129.25,154.5,2,GBCA,l medulla,26285,2.7,NA,,NA,NA,NA,NA,NA
148.3478261,14.67505632,150,109,170,142.25,158,3,GBCA,l medulla,26285,2.7,NA,,NA,NA,NA,NA,NA
110.2173913,15.45387674,111.5,79,153,100.25,120.75,4,GBCA,l medulla,26285,2.7,NA,,NA,NA,NA,NA,NA
96.02173913,10.95343728,95,73,129,88.25,103.5,5,GBCA,l medulla,26285,2.7,NA,,NA,NA,NA,NA,NA
57.73846154,11.04713945,56,38,106,50.75,64,1,GBCA,l medulla,26684,3.52,NA,,NA,NA,NA,NA,NA
97.71005917,13.40246222,97,66,130,88,108,2,GBCA,l medulla,26684,3.52,NA,,NA,NA,NA,NA,NA
167.1360947,17.20084452,164,134,222,156,176,3,GBCA,l medulla,26684,3.52,NA,,NA,NA,NA,NA,NA
119.4674556,13.36649326,120,89,152,109,129,4,GBCA,l medulla,26684,3.52,NA,,NA,NA,NA,NA,NA
102.1301775,24.86878418,97,58,168,84,117,5,GBCA,l medulla,26684,3.52,NA,,NA,NA,NA,NA,NA
45.71428571,8.454545698,46,14,69,40,51.5,1,GBCA,l medulla,26375,3.23,NA,,NA,NA,NA,NA,NA
67.2543554,12.21845751,66,38,100,58.5,75.5,2,GBCA,l medulla,26375,3.23,NA,,NA,NA,NA,NA,NA
122.8710801,18.14711752,126,79,166,109,136,3,GBCA,l medulla,26375,3.23,NA,,NA,NA,NA,NA,NA
108.9721254,22.29746451,113,31,150,94.5,123,4,GBCA,l medulla,26375,3.23,NA,,NA,NA,NA,NA,NA
102.0452962,22.30095162,102,51,168,83.5,118,5,GBCA,l medulla,26375,3.23,NA,,NA,NA,NA,NA,NA
72.39541547,33.64118062,65,29,233,54,77,1,GBCA,r medulla,26201,3.1,NA,,NA,NA,NA,NA,NA
90.85042735,11.14392344,91,67,124,82,99.75,2,GBCA,r medulla,26201,3.1,NA,,NA,NA,NA,NA,NA
148.4017094,13.57225666,148,114,183,138,159,3,GBCA,r medulla,26201,3.1,NA,,NA,NA,NA,NA,NA
123.034188,14.61613183,124,90,188,114,130,4,GBCA,r medulla,26201,3.1,NA,,NA,NA,NA,NA,NA
112.965812,14.87924708,114,72,152,104,123,5,GBCA,r medulla,26201,3.1,NA,,NA,NA,NA,NA,NA
72.30147059,15.03932094,72,45,120,60,84,1,GBCA,r medulla,26608,2.9,NA,,NA,NA,NA,NA,NA
136.2205882,11.18868334,135,110,169,129,143,2,GBCA,r medulla,26608,2.9,NA,,NA,NA,NA,NA,NA
157.25,15.84889586,161,94,184,152,167,3,GBCA,r medulla,26608,2.9,NA,,NA,NA,NA,NA,NA
106.1323529,11.10962012,107.5,69,137,101,113,4,GBCA,r medulla,26608,2.9,NA,,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,5,GBCA,r medulla,26608,2.9,NA,,NA,NA,NA,NA,NA
72.23333333,25.38199274,65.5,49,181,60,72,1,GBCA,r medulla,26599,3.22,NA,,NA,NA,NA,NA,NA
159,12.20881961,159,128,188,149,167,2,GBCA,r medulla,26599,3.22,NA,,NA,NA,NA,NA,NA
172.5333333,16.38237535,176,103,205,168.25,181,3,GBCA,r medulla,26599,3.22,NA,,NA,NA,NA,NA,NA
121.5,10.97092116,123,95,144,114,130.75,4,GBCA,r medulla,26599,3.22,NA,,NA,NA,NA,NA,NA
100.6,13.8225259,99,62,128,91.25,110,5,GBCA,r medulla,26599,3.22,NA,,NA,NA,NA,NA,NA
54.12025316,20.41262875,52.5,24,227,43.25,61.75,1,GBCA,r medulla,26285,2.7,NA,,NA,NA,NA,NA,NA
129.4936709,21.79209787,134,61,171,120,146,2,GBCA,r medulla,26285,2.7,NA,,NA,NA,NA,NA,NA
133.9810127,21.29345045,138,72,171,126,148,3,GBCA,r medulla,26285,2.7,NA,,NA,NA,NA,NA,NA
119.5696203,29.63285191,114,58,249,106,123,4,GBCA,r medulla,26285,2.7,NA,,NA,NA,NA,NA,NA
88.11392405,12.7686199,89,58,115,79,96,5,GBCA,r medulla,26285,2.7,NA,,NA,NA,NA,NA,NA
63.65263158,10.16160827,64,41,83,56,73,1,GBCA,r medulla,26684,3.52,NA,,NA,NA,NA,NA,NA
126.4224806,22.22287996,127,66,176,112,143,2,GBCA,r medulla,26684,3.52,NA,,NA,NA,NA,NA,NA
145.6589147,15.37414326,147,103,190,137,154,3,GBCA,r medulla,26684,3.52,NA,,NA,NA,NA,NA,NA
113.8953488,13.40429389,115,77,147,103.25,124.75,4,GBCA,r medulla,26684,3.52,NA,,NA,NA,NA,NA,NA
83.92635659,14.65462871,84,51,132,72.25,95,5,GBCA,r medulla,26684,3.52,NA,,NA,NA,NA,NA,NA
47.25268817,8.687874276,46,31,70,41,53,1,GBCA,r medulla,26375,3.23,NA,,NA,NA,NA,NA,NA
85.26344086,11.88658126,85,53,109,78,94,2,GBCA,r medulla,26375,3.23,NA,,NA,NA,NA,NA,NA
119.4946237,20.98725863,124,62,152,109.25,135,3,GBCA,r medulla,26375,3.23,NA,,NA,NA,NA,NA,NA
104.1397849,16.83544098,104,49,162,96,114.75,4,GBCA,r medulla,26375,3.23,NA,,NA,NA,NA,NA,NA
95.67204301,20.51762875,92,54,172,85.25,103,5,GBCA,r medulla,26375,3.23,NA,,NA,NA,NA,NA,NA
65.32894737,8.404867258,66,47,86,59.75,71,1,AGUIX,l pelvis,26201,3.1,0,0,0,0,0,0,0
78.34146341,11.36520812,78,46,105,71,86,2,AGUIX,l pelvis,26201,3.1,0.069268293,0.048003569,0.06,0,0.16,0.02,0.12
104.7154472,31.28716205,96,53,196,83,116.5,3,AGUIX,l pelvis,26201,3.1,0.460162602,0.454602451,0.26,0.06,1.82,0.14,0.6
219.7154472,29.50582699,213,166,289,198,240.5,4,AGUIX,l pelvis,26201,3.1,2.582113821,0.307793754,2.52,2.2,3.2,2.28,2.81
184.4308943,25.70124836,187,132,244,161,204.5,5,AGUIX,l pelvis,26201,3.1,1.724715447,0.444808034,1.58,0.94,2.98,1.42,2.12
82.23376623,7.021111215,82,66,104,78,85,1,AGUIX,l pelvis,26608,2.9,0,0,0,0,0,0,0
79.53623188,15.37698234,77,36,114,70,90,2,AGUIX,l pelvis,26608,2.9,0.033913043,0.054936522,0,0,0.22,0,0.04
145.4057971,34.06529061,155,46,202,126,173,3,AGUIX,l pelvis,26608,2.9,1.073913043,0.467150528,1.02,0.26,2,0.72,1.44
297.7391304,70.54275139,310,34,397,276,342,4,AGUIX,l pelvis,26608,2.9,3.31942029,1.025449896,3.36,0.1,4.96,2.98,4.08
163.3478261,13.59009239,164,136,192,152,173,5,AGUIX,l pelvis,26608,2.9,1.337971014,0.201965557,1.36,0.98,1.62,1.16,1.52
76.81034483,17.07938553,76,47,117,63,90,1,AGUIX,l pelvis,26599,3.22,0.05,0.07184754,0,0,0.22,0,0.1
89.10769231,12.85316253,88,64,129,79,95,2,AGUIX,l pelvis,26599,3.22,0.177538462,0.101102093,0.16,0.08,0.72,0.12,0.18
249.3846154,41.04395104,263,152,308,233,279,3,AGUIX,l pelvis,26599,3.22,3.372615385,1.045232807,3.88,0.82,4.22,3.06,4.16
428.8923077,74.90160172,432,337,961,400,447,4,AGUIX,l pelvis,26599,3.22,6.389230769,1.04368623,6.64,4.16,10.24,5.74,7.12
447.8461538,92.55139624,462,-1,558,418,511,5,AGUIX,l pelvis,26599,3.22,6.584615385,1.426137416,6.96,0.06,8.06,6,7.78
66.08139535,9.75897335,66,39,87,62.25,71.75,1,AGUIX,l pelvis,26285,2.7,0.059767442,0.027193396,0.06,0,0.14,0.04,0.08
88.63063063,12.8630541,90,58,117,79,96.5,2,AGUIX,l pelvis,26285,2.7,0.379459459,0.08259134,0.38,0.14,0.56,0.32,0.44
101.8018018,24.11190869,101,46,157,85.5,120,3,AGUIX,l pelvis,26285,2.7,0.652252252,0.21651076,0.64,0.28,1.32,0.48,0.74
233.7927928,58.82239524,249,78,333,191.5,279.5,4,AGUIX,l pelvis,26285,2.7,2.975495495,1.376784829,2.76,0.34,5.32,1.7,4.32
659.2522523,136.751334,660,103,908,593,743,5,AGUIX,l pelvis,26285,2.7,10.39315315,2.15643432,10.5,0.4,13.4,10.12,11.18
NA,NA,NA,NA,NA,NA,NA,1,AGUIX,l pelvis,26684,3.52,NA,NA,NA,NA,NA,NA,NA
82,9.00566715,84,63,101,73,88,2,AGUIX,l pelvis,26684,3.52,0.073469388,0.06251697,0.06,0,0.28,0.02,0.12
190.3877551,14.12020744,189,158,219,178,200,3,AGUIX,l pelvis,26684,3.52,2.033469388,0.502928368,2.02,1.28,2.72,1.54,2.52
162.0204082,13.55787262,164,108,184,154,171,4,AGUIX,l pelvis,26684,3.52,1.780408163,0.206050907,1.84,1.22,2,1.66,1.96
225.6122449,34.83536575,221,188,385,213,230,5,AGUIX,l pelvis,26684,3.52,2.739183673,0.710170536,2.6,2.38,6.18,2.54,2.64
85.48214286,15.66956909,85.5,56,122,74.75,99,1,AGUIX,l pelvis,26375,3.23,0,0,0,0,0,0,0
112.1092437,11.30537904,112,82,137,106,120,2,AGUIX,l pelvis,26375,3.23,0.246890756,0.189939167,0.18,0,0.7,0.1,0.38
218.1512605,15.80960173,221,169,256,207,229,3,AGUIX,l pelvis,26375,3.23,2.252773109,0.288813639,2.38,1.42,2.64,2.05,2.44
341.0168067,57.10994603,352,227,465,301,378,4,AGUIX,l pelvis,26375,3.23,4.441680672,1.09164152,4.46,2.68,6.38,3.41,5.28
493.4033613,168.1220205,455,239,800,343,648,5,AGUIX,l pelvis,26375,3.23,6.508403361,2.281848721,6.22,3.16,10.22,4.5,8.81
56.8046875,9.523866889,58,33,82,49,64,1,AGUIX,r pelvis,26201,3.1,0,0,0,0,0,0,0
67,10.09267402,67,44,88,59.25,74.75,2,AGUIX,r pelvis,26201,3.1,0.118275862,0.031793403,0.12,0.04,0.16,0.1,0.14
75.87931034,11.99148777,74,47,111,68,83,3,AGUIX,r pelvis,26201,3.1,0.365172414,0.048786706,0.36,0.28,0.54,0.325,0.395
217.5862069,18.78465486,215.5,182,263,207.25,226.75,4,AGUIX,r pelvis,26201,3.1,2.725517241,0.315415284,2.7,2.3,3.4,2.43,3.035
183.5689655,17.94062244,179.5,150,259,170.25,191.25,5,AGUIX,r pelvis,26201,3.1,2.303793103,0.107732549,2.29,2.06,2.54,2.26,2.395
73.57425743,11.20497285,74,45,104,64,81,1,AGUIX,r pelvis,26608,2.9,0.005742574,0.020745823,0,0,0.12,0,0
95.00840336,23.59621669,85,62,155,75,117.5,2,AGUIX,r pelvis,26608,2.9,0.249747899,0.286102356,0.08,0,1.14,0.04,0.47
175.1932773,29.80053502,185,82,220,158,197,3,AGUIX,r pelvis,26608,2.9,2.036638655,0.598077139,2.28,0.64,2.7,1.56,2.54
343.8739496,32.68863926,350,265,405,317,369,4,AGUIX,r pelvis,26608,2.9,4.654621849,0.566817431,4.8,3.48,5.48,4.16,5.17
172.6554622,19.91428564,176,121,212,157,187.5,5,AGUIX,r pelvis,26608,2.9,1.704705882,0.328824807,1.78,0.84,2.14,1.47,2
82.94736842,18.97590444,78,54,119,67,102,1,AGUIX,r pelvis,26599,3.22,0.018245614,0.039520051,0,0,0.18,0,0
126.525641,44.59783954,121.5,65,194,84.25,176,2,AGUIX,r pelvis,26599,3.22,1.052051282,0.803685994,0.72,0.28,2.36,0.3,1.97
249.1282051,20.59521912,250,182,291,243,260.75,3,AGUIX,r pelvis,26599,3.22,3.435641026,0.348574348,3.55,2.04,3.86,3.34,3.66
410.8333333,79.90610141,405,280,543,337,482.5,4,AGUIX,r pelvis,26599,3.22,6.174871795,1.31782819,6.36,4.04,7.96,4.86,7.395
427.3461538,107.3700559,397,261,606,332.5,531.5,5,AGUIX,r pelvis,26599,3.22,6.175128205,1.882080643,5.67,3.28,9.42,4.47,7.815
71.96363636,7.695249152,72,48,94,67,77,1,AGUIX,r pelvis,26285,2.7,0,0,0,0,0,0,0
67.3960396,8.977506774,67,41,90,62,72,2,AGUIX,r pelvis,26285,2.7,0.002970297,0.011392594,0,0,0.08,0,0
91.37623762,17.9321336,92,50,136,79,101,3,AGUIX,r pelvis,26285,2.7,0.282178218,0.155248788,0.26,0.08,0.86,0.18,0.34
230.5049505,42.52352261,214,125,309,194,268,4,AGUIX,r pelvis,26285,2.7,2.730891089,0.885498236,2.66,0.88,4.32,1.96,3.5
690.1089109,91.57368953,682,398,931,635,733,5,AGUIX,r pelvis,26285,2.7,10.42673267,1.422802359,10.84,4.82,12.5,9.64,11.24
NA,NA,NA,NA,NA,NA,NA,1,AGUIX,r pelvis,26684,3.52,NA,NA,NA,NA,NA,NA,NA
96.81132075,9.207373181,95.5,81,127,90,101,2,AGUIX,r pelvis,26684,3.52,0.316037736,0.185887363,0.24,0.08,0.66,0.16,0.515
196.3962264,18.76150175,201.5,143,226,189.25,208,3,AGUIX,r pelvis,26684,3.52,2.139433962,0.382449479,2.2,1.3,2.68,1.925,2.44
175.4245283,21.66988525,178,132,341,163.25,184,4,AGUIX,r pelvis,26684,3.52,1.596603774,0.278885541,1.62,1.04,3.78,1.485,1.72
213.2735849,81.58078911,203.5,147,825,182.75,216.75,5,AGUIX,r pelvis,26684,3.52,2.732264151,1.118585936,2.6,1.86,11,2.425,2.7
67.60674157,16.43620146,64,40,112,56,77,1,AGUIX,r pelvis,26375,3.23,0.027303371,0.042007598,0,0,0.22,0,0.04
100.6768293,25.11071484,96,54,159,80.75,123.25,2,AGUIX,r pelvis,26375,3.23,0.462195122,0.369488851,0.33,0.04,1.16,0.1,0.84
233.5121951,18.18015797,235,174,278,225,245,3,AGUIX,r pelvis,26375,3.23,2.554268293,0.458921138,2.62,1.26,3.22,2.3,2.925
351.0243902,67.11047965,346.5,230,504,304.75,388.5,4,AGUIX,r pelvis,26375,3.23,5.067317073,1.203938708,5,3.14,7.86,4.295,5.55
498.4878049,182.2372311,470,239,849,333.5,655,5,AGUIX,r pelvis,26375,3.23,6.966463415,2.834708172,6.41,2.94,12.02,4.34,9.605
51.18461538,8.434165515,50,32,68,45,57,1,GBCA,l pelvis,26201,3.1,NA,,NA,NA,NA,NA,NA
69.81521739,12.18331838,69.5,45,98,62,79,2,GBCA,l pelvis,26201,3.1,NA,,NA,NA,NA,NA,NA
80.81521739,19.01825745,75,51,140,67,93,3,GBCA,l pelvis,26201,3.1,NA,,NA,NA,NA,NA,NA
186.6630435,17.17194196,187.5,98,221,179,195.25,4,GBCA,l pelvis,26201,3.1,NA,,NA,NA,NA,NA,NA
173.7173913,12.31676666,174.5,101,197,170,179,5,GBCA,l pelvis,26201,3.1,NA,,NA,NA,NA,NA,NA
60.83653846,14.1428907,59.5,30,103,51,66,1,GBCA,l pelvis,26608,2.9,NA,,NA,NA,NA,NA,NA
87.78846154,13.25683646,85.5,62,125,78.75,97.25,2,GBCA,l pelvis,26608,2.9,NA,,NA,NA,NA,NA,NA
155.1923077,30.12827605,154,79,222,139,175,3,GBCA,l pelvis,26608,2.9,NA,,NA,NA,NA,NA,NA
197.8269231,40.08223333,197,148,523,173.75,212,4,GBCA,l pelvis,26608,2.9,NA,,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,5,GBCA,l pelvis,26608,2.9,NA,,NA,NA,NA,NA,NA
48.69,11.99474468,47.5,20,82,40.75,57.25,1,GBCA,l pelvis,26599,3.22,NA,,NA,NA,NA,NA,NA
112.6703297,48.97006373,99,46,210,66,159,2,GBCA,l pelvis,26599,3.22,NA,,NA,NA,NA,NA,NA
259.28,47.21209167,274.5,149,337,219.25,295.25,3,GBCA,l pelvis,26599,3.22,NA,,NA,NA,NA,NA,NA
170.58,31.76953887,179,-2,200,166.75,187.25,4,GBCA,l pelvis,26599,3.22,NA,,NA,NA,NA,NA,NA
176.39,17.77632977,176.5,110,213,165,191,5,GBCA,l pelvis,26599,3.22,NA,,NA,NA,NA,NA,NA
65.13207547,8.469785892,66,37,77,62,71,1,GBCA,l pelvis,26285,2.7,NA,,NA,NA,NA,NA,NA
140.5471698,23.86484431,135,109,212,121,157,2,GBCA,l pelvis,26285,2.7,NA,,NA,NA,NA,NA,NA
256.7358491,14.91504362,252,227,296,245,268,3,GBCA,l pelvis,26285,2.7,NA,,NA,NA,NA,NA,NA
151.0754717,19.46922977,152,110,193,139,163,4,GBCA,l pelvis,26285,2.7,NA,,NA,NA,NA,NA,NA
147.0566038,14.09457957,149,121,178,136,158,5,GBCA,l pelvis,26285,2.7,NA,,NA,NA,NA,NA,NA
55.36363636,9.245205741,56,28,74,48,61.75,1,GBCA,l pelvis,26684,3.52,NA,,NA,NA,NA,NA,NA
81.46938776,11.25692901,84,47,104,76,89,2,GBCA,l pelvis,26684,3.52,NA,,NA,NA,NA,NA,NA
115.8469388,58.62912699,97.5,6,211,70,174.5,3,GBCA,l pelvis,26684,3.52,NA,,NA,NA,NA,NA,NA
177.5204082,33.0417885,182,55,228,162.25,201.75,4,GBCA,l pelvis,26684,3.52,NA,,NA,NA,NA,NA,NA
199.5612245,74.1633699,186,136,628,165.5,199,5,GBCA,l pelvis,26684,3.52,NA,,NA,NA,NA,NA,NA
38.8089172,9.690847845,40,13,60,32,46,1,GBCA,l pelvis,26375,3.23,NA,,NA,NA,NA,NA,NA
78.63694268,12.972854,80,24,102,71,89,2,GBCA,l pelvis,26375,3.23,NA,,NA,NA,NA,NA,NA
115.3566879,29.55918445,116,62,179,88,138,3,GBCA,l pelvis,26375,3.23,NA,,NA,NA,NA,NA,NA
181.1528662,57.51235432,165,109,542,159,176,4,GBCA,l pelvis,26375,3.23,NA,,NA,NA,NA,NA,NA
165.7643312,26.6652139,171,88,214,154,183,5,GBCA,l pelvis,26375,3.23,NA,,NA,NA,NA,NA,NA
67.78571429,8.496397796,68.5,46,87,62,74,1,GBCA,r pelvis,26201,3.1,NA,,NA,NA,NA,NA,NA
72.65789474,16.29596277,74,38,111,61.25,84,2,GBCA,r pelvis,26201,3.1,NA,,NA,NA,NA,NA,NA
104.245614,26.86077209,102,63,178,81.25,118.75,3,GBCA,r pelvis,26201,3.1,NA,,NA,NA,NA,NA,NA
198.4473684,28.73810726,193.5,152,279,178,221,4,GBCA,r pelvis,26201,3.1,NA,,NA,NA,NA,NA,NA
176.5877193,12.40034762,179,149,202,167,186,5,GBCA,r pelvis,26201,3.1,NA,,NA,NA,NA,NA,NA
65.34782609,8.426710615,65,45,83,60.5,72.5,1,GBCA,r pelvis,26608,2.9,NA,,NA,NA,NA,NA,NA
104.9130435,14.64927077,106,79,136,96,112.5,2,GBCA,r pelvis,26608,2.9,NA,,NA,NA,NA,NA,NA
244.5217391,8.687169776,246,230,261,237.5,251.5,3,GBCA,r pelvis,26608,2.9,NA,,NA,NA,NA,NA,NA
193.7826087,11.89064858,196,168,211,186.5,202.5,4,GBCA,r pelvis,26608,2.9,NA,,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,5,GBCA,r pelvis,26608,2.9,NA,,NA,NA,NA,NA,NA
61.78703704,20.64517293,66,-28,112,56,73.25,1,GBCA,r pelvis,26599,3.22,NA,,NA,NA,NA,NA,NA
131.6565657,61.51999948,107,47,236,74.5,196,2,GBCA,r pelvis,26599,3.22,NA,,NA,NA,NA,NA,NA
278.1111111,57.36713043,294.5,133,355,240.25,321.25,3,GBCA,r pelvis,26599,3.22,NA,,NA,NA,NA,NA,NA
163.2314815,53.01460429,176,-17,343,140,194,4,GBCA,r pelvis,26599,3.22,NA,,NA,NA,NA,NA,NA
182.6388889,46.17006773,190,0,331,176,202,5,GBCA,r pelvis,26599,3.22,NA,,NA,NA,NA,NA,NA
59.04878049,11.98023688,59,30,88,50,70,1,GBCA,r pelvis,26285,2.7,NA,,NA,NA,NA,NA,NA
114.699187,40.39619538,113,53,212,78,140.5,2,GBCA,r pelvis,26285,2.7,NA,,NA,NA,NA,NA,NA
215.7479675,29.12730496,217,143,314,198,231.5,3,GBCA,r pelvis,26285,2.7,NA,,NA,NA,NA,NA,NA
179.0081301,24.18408263,182,119,232,161,198.5,4,GBCA,r pelvis,26285,2.7,NA,,NA,NA,NA,NA,NA
161.8861789,18.75178181,160,118,204,146,176.5,5,GBCA,r pelvis,26285,2.7,NA,,NA,NA,NA,NA,NA
61.64102564,8.771029955,62,38,85,56,68,1,GBCA,r pelvis,26684,3.52,NA,,NA,NA,NA,NA,NA
84.22222222,17.28400828,81,47,153,72,91,2,GBCA,r pelvis,26684,3.52,NA,,NA,NA,NA,NA,NA
176.9487179,21.45870459,177,120,220,162,193,3,GBCA,r pelvis,26684,3.52,NA,,NA,NA,NA,NA,NA
160.8888889,28.91212084,162,101,221,139,184,4,GBCA,r pelvis,26684,3.52,NA,,NA,NA,NA,NA,NA
149.2649573,30.30370296,149,93,207,124,177,5,GBCA,r pelvis,26684,3.52,NA,,NA,NA,NA,NA,NA
